,time,G(i),H_sun,T2m,WS10m,Int
7201,2019-10-28 01:00:00,0.0,0.0,14.96,0.84,0.0
7202,2019-10-28 02:00:00,0.0,0.0,14.42,1.05,0.0
7203,2019-10-28 03:00:00,0.0,0.0,13.88,1.26,0.0
7204,2019-10-28 04:00:00,0.0,0.0,13.5,1.2,0.0
7205,2019-10-28 05:00:00,0.0,0.0,13.13,1.14,0.0
7206,2019-10-28 06:00:00,0.0,0.0,12.75,1.09,0.0
7207,2019-10-28 07:00:00,0.0,0.0,12.7,0.95,0.0
7208,2019-10-28 08:00:00,0.0,0.0,12.65,0.8,0.0
7209,2019-10-28 09:00:00,0.0,0.0,12.61,0.66,0.0
7210,2019-10-28 10:00:00,0.0,0.0,12.68,0.79,0.0
7211,2019-10-28 11:00:00,0.0,0.0,12.74,0.91,0.0
7212,2019-10-28 12:00:00,0.0,0.0,12.81,1.03,0.0
7213,2019-10-28 13:00:00,12.82,4.84,13.59,0.97,0.0
7214,2019-10-28 14:00:00,78.62,18.25,14.37,0.91,0.0
7215,2019-10-28 15:00:00,160.28,31.03,15.14,0.86,0.0
7216,2019-10-28 16:00:00,270.17,42.65,15.74,1.3,0.0
7217,2019-10-28 17:00:00,55.33,52.03,16.33,1.75,0.0
7218,2019-10-28 18:00:00,106.77,57.17,16.92,2.19,0.0
7219,2019-10-28 19:00:00,385.17,56.08,16.72,2.09,0.0
7220,2019-10-28 20:00:00,361.15,49.27,16.52,1.99,0.0
7221,2019-10-28 21:00:00,174.56,38.97,16.32,1.89,0.0
7222,2019-10-28 22:00:00,187.0,26.88,15.68,1.64,0.0
7223,2019-10-28 23:00:00,107.06,13.85,15.04,1.39,0.0
7224,2019-10-29 00:00:00,0.0,0.0,14.41,1.14,0.0
7225,2019-10-29 01:00:00,0.0,0.0,13.98,1.03,0.0
7226,2019-10-29 02:00:00,0.0,0.0,13.55,0.92,0.0
7227,2019-10-29 03:00:00,0.0,0.0,13.12,0.81,0.0
7228,2019-10-29 04:00:00,0.0,0.0,12.95,0.77,0.0
7229,2019-10-29 05:00:00,0.0,0.0,12.78,0.73,0.0
7230,2019-10-29 06:00:00,0.0,0.0,12.61,0.69,0.0
7231,2019-10-29 07:00:00,0.0,0.0,12.58,0.73,0.0
7232,2019-10-29 08:00:00,0.0,0.0,12.55,0.77,0.0
7233,2019-10-29 09:00:00,0.0,0.0,12.52,0.81,0.0
7234,2019-10-29 10:00:00,0.0,0.0,12.41,0.77,0.0
7235,2019-10-29 11:00:00,0.0,0.0,12.29,0.72,0.0
7236,2019-10-29 12:00:00,0.0,0.0,12.18,0.68,0.0
7237,2019-10-29 13:00:00,52.05,4.72,13.22,0.68,0.0
7238,2019-10-29 14:00:00,319.2,18.11,14.26,0.68,0.0
7239,2019-10-29 15:00:00,431.91,30.85,15.29,0.68,0.0
7240,2019-10-29 16:00:00,792.45,42.43,16.44,0.78,0.0
7241,2019-10-29 17:00:00,940.17,51.75,17.58,0.88,0.0
7242,2019-10-29 18:00:00,857.16,56.84,18.72,0.98,0.0
7243,2019-10-29 19:00:00,864.28,55.76,18.16,1.71,0.0
7244,2019-10-29 20:00:00,224.88,49.0,17.6,2.45,0.0
7245,2019-10-29 21:00:00,386.56,38.75,17.04,3.19,0.0
7246,2019-10-29 22:00:00,495.25,26.7,16.23,2.82,0.0
7247,2019-10-29 23:00:00,228.06,13.71,15.42,2.45,0.0
7248,2019-10-30 00:00:00,0.0,0.0,14.62,2.08,0.0
7249,2019-10-30 01:00:00,0.0,0.0,13.61,1.58,0.0
7250,2019-10-30 02:00:00,0.0,0.0,12.59,1.07,0.0
7251,2019-10-30 03:00:00,0.0,0.0,11.58,0.57,0.0
7252,2019-10-30 04:00:00,0.0,0.0,11.85,0.81,0.0
7253,2019-10-30 05:00:00,0.0,0.0,12.13,1.06,0.0
7254,2019-10-30 06:00:00,0.0,0.0,12.4,1.31,0.0
7255,2019-10-30 07:00:00,0.0,0.0,12.47,1.2,0.0
7256,2019-10-30 08:00:00,0.0,0.0,12.54,1.08,0.0
7257,2019-10-30 09:00:00,0.0,0.0,12.62,0.97,0.0
7258,2019-10-30 10:00:00,0.0,0.0,12.58,0.96,0.0
7259,2019-10-30 11:00:00,0.0,0.0,12.53,0.95,0.0
7260,2019-10-30 12:00:00,0.0,0.0,12.49,0.94,0.0
7261,2019-10-30 13:00:00,30.43,4.61,13.18,1.38,0.0
7262,2019-10-30 14:00:00,225.36,17.97,13.87,1.82,0.0
7263,2019-10-30 15:00:00,420.52,30.68,14.56,2.26,0.0
7264,2019-10-30 16:00:00,573.59,42.21,14.93,2.86,0.0
7265,2019-10-30 17:00:00,591.7,51.47,15.3,3.47,0.0
7266,2019-10-30 18:00:00,644.54,56.51,15.67,4.07,0.0
7267,2019-10-30 19:00:00,513.39,55.44,15.64,4.11,0.0
7268,2019-10-30 20:00:00,238.84,48.73,15.6,4.15,0.0
7269,2019-10-30 21:00:00,270.78,38.54,15.56,4.19,0.0
7270,2019-10-30 22:00:00,151.42,26.53,14.83,3.66,0.0
7271,2019-10-30 23:00:00,137.43,13.56,14.11,3.14,0.0
7272,2019-10-31 00:00:00,0.0,0.0,13.39,2.61,0.0
7273,2019-10-31 01:00:00,0.0,0.0,12.91,2.3,0.0
7274,2019-10-31 02:00:00,0.0,0.0,12.42,2.0,0.0
7275,2019-10-31 03:00:00,0.0,0.0,11.94,1.7,0.0
7276,2019-10-31 04:00:00,0.0,0.0,12.07,1.6,0.0
7277,2019-10-31 05:00:00,0.0,0.0,12.21,1.49,0.0
7278,2019-10-31 06:00:00,0.0,0.0,12.34,1.39,0.0
7279,2019-10-31 07:00:00,0.0,0.0,12.4,1.5,0.0
7280,2019-10-31 08:00:00,0.0,0.0,12.46,1.6,0.0
7281,2019-10-31 09:00:00,0.0,0.0,12.52,1.71,0.0
7282,2019-10-31 10:00:00,0.0,0.0,12.61,1.69,0.0
7283,2019-10-31 11:00:00,0.0,0.0,12.7,1.67,0.0
7284,2019-10-31 12:00:00,0.0,0.0,12.79,1.66,0.0
7285,2019-10-31 13:00:00,11.65,4.49,13.18,1.88,0.0
7286,2019-10-31 14:00:00,97.23,17.83,13.57,2.1,0.0
7287,2019-10-31 15:00:00,398.44,30.5,13.95,2.32,0.0
7288,2019-10-31 16:00:00,151.89,41.99,14.06,3.25,0.0
7289,2019-10-31 17:00:00,680.99,51.19,14.16,4.17,0.0
7290,2019-10-31 18:00:00,576.0,56.19,14.26,5.1,0.0
7291,2019-10-31 19:00:00,300.18,55.13,14.34,4.89,0.0
7292,2019-10-31 20:00:00,337.4,48.47,14.41,4.68,0.0
7293,2019-10-31 21:00:00,509.51,38.33,14.48,4.47,0.0
7294,2019-10-31 22:00:00,371.01,26.36,14.27,3.43,0.0
7295,2019-10-31 23:00:00,210.33,13.43,14.07,2.4,0.0
7296,2019-11-01 00:00:00,0.0,0.0,13.87,1.37,0.0
7297,2019-11-01 01:00:00,0.0,0.0,13.46,1.26,0.0
7298,2019-11-01 02:00:00,0.0,0.0,13.06,1.15,0.0
7299,2019-11-01 03:00:00,0.0,0.0,12.66,1.05,0.0
7300,2019-11-01 04:00:00,0.0,0.0,12.6,1.28,0.0
7301,2019-11-01 05:00:00,0.0,0.0,12.54,1.52,0.0
7302,2019-11-01 06:00:00,0.0,0.0,12.48,1.75,0.0
7303,2019-11-01 07:00:00,0.0,0.0,12.54,1.37,0.0
7304,2019-11-01 08:00:00,0.0,0.0,12.6,0.98,0.0
7305,2019-11-01 09:00:00,0.0,0.0,12.65,0.59,0.0
7306,2019-11-01 10:00:00,0.0,0.0,12.69,0.46,0.0
7307,2019-11-01 11:00:00,0.0,0.0,12.72,0.33,0.0
7308,2019-11-01 12:00:00,0.0,0.0,12.75,0.19,0.0
7309,2019-11-01 13:00:00,49.42,4.38,12.97,0.66,0.0
7310,2019-11-01 14:00:00,318.29,17.69,13.19,1.12,0.0
7311,2019-11-01 15:00:00,580.14,30.33,13.41,1.59,0.0
7312,2019-11-01 16:00:00,792.97,41.76,14.51,1.88,0.0
7313,2019-11-01 17:00:00,939.8,50.91,15.62,2.17,0.0
7314,2019-11-01 18:00:00,1008.85,55.87,16.73,2.47,0.0
7315,2019-11-01 19:00:00,993.53,54.82,17.18,2.07,0.0
7316,2019-11-01 20:00:00,895.44,48.21,17.64,1.67,0.0
7317,2019-11-01 21:00:00,266.58,38.13,18.09,1.27,0.0
7318,2019-11-01 22:00:00,163.17,26.2,17.45,1.32,1.0
7319,2019-11-01 23:00:00,224.01,13.29,16.81,1.37,0.0
7320,2019-11-02 00:00:00,0.0,0.0,16.17,1.42,0.0
7321,2019-11-02 01:00:00,0.0,0.0,15.61,1.39,0.0
7322,2019-11-02 02:00:00,0.0,0.0,15.05,1.37,0.0
7323,2019-11-02 03:00:00,0.0,0.0,14.5,1.34,0.0
7324,2019-11-02 04:00:00,0.0,0.0,14.24,0.97,0.0
7325,2019-11-02 05:00:00,0.0,0.0,13.97,0.59,0.0
7326,2019-11-02 06:00:00,0.0,0.0,13.71,0.22,0.0
7327,2019-11-02 07:00:00,0.0,0.0,13.53,0.31,0.0
7328,2019-11-02 08:00:00,0.0,0.0,13.35,0.4,0.0
7329,2019-11-02 09:00:00,0.0,0.0,13.16,0.5,0.0
7330,2019-11-02 10:00:00,0.0,0.0,13.2,0.74,0.0
7331,2019-11-02 11:00:00,0.0,0.0,13.23,0.99,0.0
7332,2019-11-02 12:00:00,0.0,0.0,13.26,1.24,0.0
7333,2019-11-02 13:00:00,47.51,4.26,13.64,1.26,0.0
7334,2019-11-02 14:00:00,315.21,17.54,14.02,1.28,0.0
7335,2019-11-02 15:00:00,573.62,30.15,14.4,1.3,0.0
7336,2019-11-02 16:00:00,786.76,41.54,15.54,1.14,0.0
7337,2019-11-02 17:00:00,855.32,50.63,16.68,0.98,0.0
7338,2019-11-02 18:00:00,867.59,55.55,17.82,0.83,0.0
7339,2019-11-02 19:00:00,988.83,54.51,17.96,1.15,0.0
7340,2019-11-02 20:00:00,503.83,47.95,18.1,1.48,0.0
7341,2019-11-02 21:00:00,722.27,37.92,18.24,1.81,0.0
7342,2019-11-02 22:00:00,491.94,26.04,17.48,1.59,0.0
7343,2019-11-02 23:00:00,224.46,13.16,16.72,1.37,0.0
7344,2019-11-03 00:00:00,0.0,0.0,15.96,1.16,0.0
7345,2019-11-03 01:00:00,0.0,0.0,15.22,1.06,0.0
7346,2019-11-03 02:00:00,0.0,0.0,14.49,0.97,0.0
7347,2019-11-03 03:00:00,0.0,0.0,13.76,0.87,0.0
7348,2019-11-03 04:00:00,0.0,0.0,13.4,0.87,0.0
7349,2019-11-03 05:00:00,0.0,0.0,13.03,0.87,0.0
7350,2019-11-03 06:00:00,0.0,0.0,12.67,0.87,0.0
7351,2019-11-03 07:00:00,0.0,0.0,12.62,0.72,0.0
7352,2019-11-03 08:00:00,0.0,0.0,12.56,0.57,0.0
7353,2019-11-03 09:00:00,0.0,0.0,12.5,0.43,0.0
7354,2019-11-03 10:00:00,0.0,0.0,12.56,0.42,0.0
7355,2019-11-03 11:00:00,0.0,0.0,12.61,0.41,0.0
7356,2019-11-03 12:00:00,0.0,0.0,12.66,0.4,0.0
7357,2019-11-03 13:00:00,2.91,4.14,13.44,0.68,0.0
7358,2019-11-03 14:00:00,78.62,17.39,14.22,0.96,0.0
7359,2019-11-03 15:00:00,501.44,29.97,15.01,1.24,0.0
7360,2019-11-03 16:00:00,796.85,41.32,15.87,1.19,0.0
7361,2019-11-03 17:00:00,945.12,50.36,16.73,1.14,0.0
7362,2019-11-03 18:00:00,1015.4,55.24,17.59,1.09,0.0
7363,2019-11-03 19:00:00,1001.19,54.21,17.98,1.13,0.0
7364,2019-11-03 20:00:00,903.08,47.7,18.38,1.16,0.0
7365,2019-11-03 21:00:00,434.56,37.73,18.78,1.2,0.0
7366,2019-11-03 22:00:00,437.51,25.89,18.07,1.24,0.0
7367,2019-11-03 23:00:00,54.93,13.04,17.36,1.27,1.0
7368,2019-11-04 00:00:00,0.0,0.0,16.66,1.31,0.0
7369,2019-11-04 01:00:00,0.0,0.0,15.75,1.09,0.0
7370,2019-11-04 02:00:00,0.0,0.0,14.84,0.87,0.0
7371,2019-11-04 03:00:00,0.0,0.0,13.93,0.65,0.0
7372,2019-11-04 04:00:00,0.0,0.0,13.42,0.67,0.0
7373,2019-11-04 05:00:00,0.0,0.0,12.92,0.69,0.0
7374,2019-11-04 06:00:00,0.0,0.0,12.41,0.72,0.0
7375,2019-11-04 07:00:00,0.0,0.0,11.76,0.62,0.0
7376,2019-11-04 08:00:00,0.0,0.0,11.1,0.52,0.0
7377,2019-11-04 09:00:00,0.0,0.0,10.44,0.43,0.0
7378,2019-11-04 10:00:00,0.0,0.0,10.29,0.56,0.0
7379,2019-11-04 11:00:00,0.0,0.0,10.14,0.69,0.0
7380,2019-11-04 12:00:00,0.0,0.0,9.98,0.81,0.0
7381,2019-11-04 13:00:00,46.64,4.01,11.85,0.87,0.0
7382,2019-11-04 14:00:00,320.87,17.25,13.71,0.92,0.0
7383,2019-11-04 15:00:00,584.0,29.79,15.58,0.98,0.0
7384,2019-11-04 16:00:00,799.22,41.09,17.15,1.17,0.0
7385,2019-11-04 17:00:00,947.66,50.08,18.72,1.36,0.0
7386,2019-11-04 18:00:00,1016.93,54.93,20.29,1.54,0.0
7387,2019-11-04 19:00:00,1002.71,53.92,20.66,1.54,0.0
7388,2019-11-04 20:00:00,904.46,47.46,21.04,1.54,1.0
7389,2019-11-04 21:00:00,732.29,37.53,21.42,1.54,0.0
7390,2019-11-04 22:00:00,55.4,25.73,20.3,1.62,1.0
7391,2019-11-04 23:00:00,82.5,12.92,19.18,1.69,0.0
7392,2019-11-05 00:00:00,0.0,0.0,18.06,1.77,0.0
7393,2019-11-05 01:00:00,0.0,0.0,16.96,1.59,0.0
7394,2019-11-05 02:00:00,0.0,0.0,15.87,1.41,0.0
7395,2019-11-05 03:00:00,0.0,0.0,14.78,1.23,0.0
7396,2019-11-05 04:00:00,0.0,0.0,14.14,1.28,0.0
7397,2019-11-05 05:00:00,0.0,0.0,13.51,1.33,0.0
7398,2019-11-05 06:00:00,0.0,0.0,12.87,1.38,0.0
7399,2019-11-05 07:00:00,0.0,0.0,12.39,1.27,0.0
7400,2019-11-05 08:00:00,0.0,0.0,11.9,1.16,0.0
7401,2019-11-05 09:00:00,0.0,0.0,11.41,1.05,0.0
7402,2019-11-05 10:00:00,0.0,0.0,10.99,1.01,0.0
7403,2019-11-05 11:00:00,0.0,0.0,10.56,0.97,0.0
7404,2019-11-05 12:00:00,0.0,0.0,10.13,0.94,0.0
7405,2019-11-05 13:00:00,47.24,3.89,11.93,0.96,0.0
7406,2019-11-05 14:00:00,327.46,17.1,13.73,0.97,0.0
7407,2019-11-05 15:00:00,597.04,29.61,15.54,0.99,0.0
7408,2019-11-05 16:00:00,817.06,40.87,16.99,1.02,0.0
7409,2019-11-05 17:00:00,967.52,49.81,18.44,1.05,0.0
7410,2019-11-05 18:00:00,1036.73,54.62,19.89,1.08,0.0
7411,2019-11-05 19:00:00,1019.96,53.62,20.49,1.52,0.0
7412,2019-11-05 20:00:00,919.48,47.22,21.1,1.96,0.0
7413,2019-11-05 21:00:00,742.64,37.35,21.71,2.4,0.0
7414,2019-11-05 22:00:00,505.84,25.59,20.55,2.85,0.0
7415,2019-11-05 23:00:00,230.35,12.8,19.38,3.3,0.0
7416,2019-11-06 00:00:00,0.0,0.0,18.22,3.75,0.0
7417,2019-11-06 01:00:00,0.0,0.0,16.64,3.49,0.0
7418,2019-11-06 02:00:00,0.0,0.0,15.07,3.22,0.0
7419,2019-11-06 03:00:00,0.0,0.0,13.5,2.95,0.0
7420,2019-11-06 04:00:00,0.0,0.0,13.35,2.52,0.0
7421,2019-11-06 05:00:00,0.0,0.0,13.19,2.1,0.0
7422,2019-11-06 06:00:00,0.0,0.0,13.04,1.67,0.0
7423,2019-11-06 07:00:00,0.0,0.0,12.53,1.41,0.0
7424,2019-11-06 08:00:00,0.0,0.0,12.01,1.14,0.0
7425,2019-11-06 09:00:00,0.0,0.0,11.49,0.88,0.0
7426,2019-11-06 10:00:00,0.0,0.0,11.23,0.77,0.0
7427,2019-11-06 11:00:00,0.0,0.0,10.97,0.66,0.0
7428,2019-11-06 12:00:00,0.0,0.0,10.7,0.55,0.0
7429,2019-11-06 13:00:00,45.07,3.76,11.52,0.52,0.0
7430,2019-11-06 14:00:00,323.99,16.95,12.34,0.49,0.0
7431,2019-11-06 15:00:00,456.75,29.42,13.16,0.46,1.0
7432,2019-11-06 16:00:00,805.93,40.65,14.58,0.55,0.0
7433,2019-11-06 17:00:00,954.21,49.54,16.0,0.64,0.0
7434,2019-11-06 18:00:00,1022.31,54.32,17.43,0.73,0.0
7435,2019-11-06 19:00:00,1006.73,53.34,18.1,1.16,0.0
7436,2019-11-06 20:00:00,907.16,46.98,18.77,1.59,0.0
7437,2019-11-06 21:00:00,733.7,37.16,19.44,2.01,0.0
7438,2019-11-06 22:00:00,498.62,25.44,18.34,2.33,0.0
7439,2019-11-06 23:00:00,208.51,12.69,17.24,2.64,0.0
7440,2019-11-07 00:00:00,0.0,0.0,16.14,2.95,0.0
7441,2019-11-07 01:00:00,0.0,0.0,15.22,3.23,0.0
7442,2019-11-07 02:00:00,0.0,0.0,14.31,3.51,0.0
7443,2019-11-07 03:00:00,0.0,0.0,13.4,3.79,0.0
7444,2019-11-07 04:00:00,0.0,0.0,12.98,3.09,0.0
7445,2019-11-07 05:00:00,0.0,0.0,12.56,2.38,0.0
7446,2019-11-07 06:00:00,0.0,0.0,12.14,1.67,0.0
7447,2019-11-07 07:00:00,0.0,0.0,11.98,1.33,0.0
7448,2019-11-07 08:00:00,0.0,0.0,11.82,1.0,0.0
7449,2019-11-07 09:00:00,0.0,0.0,11.66,0.66,0.0
7450,2019-11-07 10:00:00,0.0,0.0,11.55,0.6,0.0
7451,2019-11-07 11:00:00,0.0,0.0,11.43,0.54,0.0
7452,2019-11-07 12:00:00,0.0,0.0,11.31,0.48,0.0
7453,2019-11-07 13:00:00,33.0,3.63,12.21,0.56,0.0
7454,2019-11-07 14:00:00,245.6,16.8,13.1,0.63,0.0
7455,2019-11-07 15:00:00,556.93,29.24,14.0,0.7,1.0
7456,2019-11-07 16:00:00,808.45,40.42,15.26,0.97,0.0
7457,2019-11-07 17:00:00,956.85,49.27,16.52,1.24,0.0
7458,2019-11-07 18:00:00,1026.07,54.02,17.79,1.5,0.0
7459,2019-11-07 19:00:00,1009.33,53.05,18.17,2.08,0.0
7460,2019-11-07 20:00:00,910.99,46.75,18.56,2.66,0.0
7461,2019-11-07 21:00:00,736.09,36.98,18.95,3.24,0.0
7462,2019-11-07 22:00:00,501.15,25.31,17.92,3.36,0.0
7463,2019-11-07 23:00:00,226.55,12.59,16.89,3.47,0.0
7464,2019-11-08 00:00:00,0.0,0.0,15.87,3.59,0.0
7465,2019-11-08 01:00:00,0.0,0.0,14.78,3.01,0.0
7466,2019-11-08 02:00:00,0.0,0.0,13.69,2.43,0.0
7467,2019-11-08 03:00:00,0.0,0.0,12.61,1.85,0.0
7468,2019-11-08 04:00:00,0.0,0.0,12.26,1.94,0.0
7469,2019-11-08 05:00:00,0.0,0.0,11.9,2.04,0.0
7470,2019-11-08 06:00:00,0.0,0.0,11.55,2.14,0.0
7471,2019-11-08 07:00:00,0.0,0.0,11.56,1.95,0.0
7472,2019-11-08 08:00:00,0.0,0.0,11.57,1.77,0.0
7473,2019-11-08 09:00:00,0.0,0.0,11.57,1.59,0.0
7474,2019-11-08 10:00:00,0.0,0.0,11.4,1.42,0.0
7475,2019-11-08 11:00:00,0.0,0.0,11.23,1.26,0.0
7476,2019-11-08 12:00:00,0.0,0.0,11.05,1.09,0.0
7477,2019-11-08 13:00:00,2.91,3.51,12.38,1.69,0.0
7478,2019-11-08 14:00:00,66.97,16.64,13.71,2.29,0.0
7479,2019-11-08 15:00:00,242.66,29.06,15.05,2.9,0.0
7480,2019-11-08 16:00:00,219.26,40.2,16.17,3.26,0.0
7481,2019-11-08 17:00:00,295.27,49.0,17.3,3.62,0.0
7482,2019-11-08 18:00:00,527.02,53.73,18.43,3.99,0.0
7483,2019-11-08 19:00:00,540.08,52.78,18.8,4.26,0.0
7484,2019-11-08 20:00:00,160.76,46.52,19.18,4.53,0.0
7485,2019-11-08 21:00:00,186.93,36.81,19.55,4.8,0.0
7486,2019-11-08 22:00:00,146.56,25.17,18.58,4.22,0.0
7487,2019-11-08 23:00:00,71.83,12.48,17.6,3.63,0.0
7488,2019-11-09 00:00:00,0.0,0.0,16.63,3.05,0.0
7489,2019-11-09 01:00:00,0.0,0.0,15.28,3.04,0.0
7490,2019-11-09 02:00:00,0.0,0.0,13.94,3.03,0.0
7491,2019-11-09 03:00:00,0.0,0.0,12.6,3.02,0.0
7492,2019-11-09 04:00:00,0.0,0.0,12.47,2.79,0.0
7493,2019-11-09 05:00:00,0.0,0.0,12.35,2.55,0.0
7494,2019-11-09 06:00:00,0.0,0.0,12.22,2.32,0.0
7495,2019-11-09 07:00:00,0.0,0.0,12.11,2.03,0.0
7496,2019-11-09 08:00:00,0.0,0.0,12.0,1.75,0.0
7497,2019-11-09 09:00:00,0.0,0.0,11.89,1.46,0.0
7498,2019-11-09 10:00:00,0.0,0.0,11.76,1.28,0.0
7499,2019-11-09 11:00:00,0.0,0.0,11.62,1.09,0.0
7500,2019-11-09 12:00:00,0.0,0.0,11.48,0.91,0.0
7501,2019-11-09 13:00:00,40.86,3.38,12.39,0.87,0.0
7502,2019-11-09 14:00:00,320.92,16.49,13.29,0.83,0.0
7503,2019-11-09 15:00:00,585.98,28.87,14.2,0.79,0.0
7504,2019-11-09 16:00:00,800.97,39.98,15.88,0.91,0.0
7505,2019-11-09 17:00:00,950.79,48.74,17.56,1.03,0.0
7506,2019-11-09 18:00:00,1020.19,53.44,19.25,1.14,0.0
7507,2019-11-09 19:00:00,1005.77,52.51,19.88,1.52,0.0
7508,2019-11-09 20:00:00,907.25,46.3,20.52,1.89,0.0
7509,2019-11-09 21:00:00,733.28,36.64,21.16,2.26,0.0
7510,2019-11-09 22:00:00,458.19,25.04,20.14,2.74,1.0
7511,2019-11-09 23:00:00,110.09,12.38,19.12,3.23,0.0
7512,2019-11-10 00:00:00,0.0,0.0,18.1,3.71,0.0
7513,2019-11-10 01:00:00,0.0,0.0,16.83,3.5,0.0
7514,2019-11-10 02:00:00,0.0,0.0,15.56,3.3,0.0
7515,2019-11-10 03:00:00,0.0,0.0,14.3,3.09,0.0
7516,2019-11-10 04:00:00,0.0,0.0,13.96,2.58,0.0
7517,2019-11-10 05:00:00,0.0,0.0,13.61,2.08,0.0
7518,2019-11-10 06:00:00,0.0,0.0,13.27,1.57,0.0
7519,2019-11-10 07:00:00,0.0,0.0,13.06,1.2,0.0
7520,2019-11-10 08:00:00,0.0,0.0,12.85,0.82,0.0
7521,2019-11-10 09:00:00,0.0,0.0,12.64,0.44,0.0
7522,2019-11-10 10:00:00,0.0,0.0,12.58,0.41,0.0
7523,2019-11-10 11:00:00,0.0,0.0,12.52,0.38,0.0
7524,2019-11-10 12:00:00,0.0,0.0,12.45,0.34,0.0
7525,2019-11-10 13:00:00,42.72,3.24,13.16,0.51,0.0
7526,2019-11-10 14:00:00,322.93,16.33,13.87,0.67,0.0
7527,2019-11-10 15:00:00,591.2,28.69,14.58,0.83,0.0
7528,2019-11-10 16:00:00,811.22,39.75,16.43,0.86,0.0
7529,2019-11-10 17:00:00,962.09,48.48,18.28,0.89,0.0
7530,2019-11-10 18:00:00,1033.77,53.15,20.13,0.92,0.0
7531,2019-11-10 19:00:00,1018.2,52.24,20.91,1.2,0.0
7532,2019-11-10 20:00:00,919.78,46.09,21.7,1.49,0.0
7533,2019-11-10 21:00:00,744.64,36.47,22.48,1.77,0.0
7534,2019-11-10 22:00:00,507.9,24.92,21.28,2.31,0.0
7535,2019-11-10 23:00:00,230.54,12.29,20.08,2.85,0.0
7536,2019-11-11 00:00:00,0.0,0.0,18.89,3.39,0.0
7537,2019-11-11 01:00:00,0.0,0.0,17.33,2.95,0.0
7538,2019-11-11 02:00:00,0.0,0.0,15.77,2.51,0.0
7539,2019-11-11 03:00:00,0.0,0.0,14.21,2.07,0.0
7540,2019-11-11 04:00:00,0.0,0.0,13.8,1.46,0.0
7541,2019-11-11 05:00:00,0.0,0.0,13.4,0.85,0.0
7542,2019-11-11 06:00:00,0.0,0.0,12.99,0.23,0.0
7543,2019-11-11 07:00:00,0.0,0.0,12.47,0.2,0.0
7544,2019-11-11 08:00:00,0.0,0.0,11.95,0.16,0.0
7545,2019-11-11 09:00:00,0.0,0.0,11.42,0.12,0.0
7546,2019-11-11 10:00:00,0.0,0.0,11.02,0.23,0.0
7547,2019-11-11 11:00:00,0.0,0.0,10.62,0.34,0.0
7548,2019-11-11 12:00:00,0.0,0.0,10.22,0.46,0.0
7549,2019-11-11 13:00:00,40.14,3.11,11.9,0.6,0.0
7550,2019-11-11 14:00:00,320.96,16.18,13.57,0.74,0.0
7551,2019-11-11 15:00:00,588.14,28.5,15.25,0.88,0.0
7552,2019-11-11 16:00:00,804.89,39.53,17.0,1.0,0.0
7553,2019-11-11 17:00:00,954.68,48.22,18.75,1.12,0.0
7554,2019-11-11 18:00:00,1025.19,52.87,20.51,1.24,0.0
7555,2019-11-11 19:00:00,1010.72,51.98,20.97,1.66,0.0
7556,2019-11-11 20:00:00,912.11,45.88,21.44,2.07,0.0
7557,2019-11-11 21:00:00,738.04,36.31,21.91,2.48,0.0
7558,2019-11-11 22:00:00,502.05,24.8,20.73,2.8,0.0
7559,2019-11-11 23:00:00,227.23,12.2,19.55,3.12,0.0
7560,2019-11-12 00:00:00,0.0,0.0,18.37,3.43,0.0
7561,2019-11-12 01:00:00,0.0,0.0,16.74,2.77,0.0
7562,2019-11-12 02:00:00,0.0,0.0,15.12,2.1,0.0
7563,2019-11-12 03:00:00,0.0,0.0,13.5,1.43,0.0
7564,2019-11-12 04:00:00,0.0,0.0,13.36,1.42,0.0
7565,2019-11-12 05:00:00,0.0,0.0,13.22,1.41,0.0
7566,2019-11-12 06:00:00,0.0,0.0,13.08,1.39,0.0
7567,2019-11-12 07:00:00,0.0,0.0,12.14,1.05,0.0
7568,2019-11-12 08:00:00,0.0,0.0,11.19,0.71,0.0
7569,2019-11-12 09:00:00,0.0,0.0,10.24,0.37,0.0
7570,2019-11-12 10:00:00,0.0,0.0,9.95,0.47,0.0
7571,2019-11-12 11:00:00,0.0,0.0,9.66,0.57,0.0
7572,2019-11-12 12:00:00,0.0,0.0,9.36,0.68,0.0
7573,2019-11-12 13:00:00,39.86,2.98,10.89,0.84,0.0
7574,2019-11-12 14:00:00,325.09,16.02,12.42,1.01,0.0
7575,2019-11-12 15:00:00,596.17,28.32,13.96,1.17,0.0
7576,2019-11-12 16:00:00,816.19,39.31,15.84,1.44,0.0
7577,2019-11-12 17:00:00,965.88,47.96,17.72,1.71,0.0
7578,2019-11-12 18:00:00,1035.13,52.59,19.61,1.99,0.0
7579,2019-11-12 19:00:00,1019.38,51.72,20.04,2.0,0.0
7580,2019-11-12 20:00:00,918.28,45.67,20.47,2.02,0.0
7581,2019-11-12 21:00:00,603.0,36.16,20.9,2.04,0.0
7582,2019-11-12 22:00:00,209.0,24.69,19.68,2.54,0.0
7583,2019-11-12 23:00:00,32.03,12.12,18.46,3.03,0.0
7584,2019-11-13 00:00:00,0.0,0.0,17.24,3.53,0.0
7585,2019-11-13 01:00:00,0.0,0.0,16.23,3.41,0.0
7586,2019-11-13 02:00:00,0.0,0.0,15.22,3.29,0.0
7587,2019-11-13 03:00:00,0.0,0.0,14.22,3.17,0.0
